/*Owner & Copyrights: Vance King Saxbe. A.*/INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,TATAMTRDVR,30-Aug-2012,140,PE,0,0,0,19.25,12.2,0,0,0,0,21-JUN-2012,
OPTSTK,TATAMTRDVR,30-Aug-2012,150,PE,0,0,0,25.25,17.65,0,0,0,0,21-JUN-2012,
OPTSTK,TATAMTRDVR,30-Aug-2012,160,PE,0,0,0,31.9,24.1,0,0,0,0,21-JUN-2012,
OPTSTK,TATAMTRDVR,30-Aug-2012,170,PE,0,0,0,39.2,31.35,0,0,0,0,21-JUN-2012,
OPTSTK,TATAMTRDVR,30-Aug-2012,180,PE,0,0,0,46.95,39.25,0,0,0,0,21-JUN-2012,
OPTSTK,TATAMTRDVR,30-Aug-2012,190,PE,0,0,0,55.15,47.7,0,0,0,0,21-JUN-2012,
OPTSTK,TATAMTRDVR,30-Aug-2012,200,PE,0,0,0,63.65,56.55,0,0,0,0,21-JUN-2012,
OPTSTK,TATAMTRDVR,30-Aug-2012,210,PE,0,0,0,72.4,65.7,0,0,0,0,21-JUN-2012,
OPTSTK,TATAMTRDVR,30-Aug-2012,220,PE,0,0,0,81.4,75.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATAMTRDVR,30-Aug-2012,230,PE,0,0,0,90.6,84.55,0,0,0,0,21-JUN-2012,
OPTSTK,TATAMTRDVR,30-Aug-2012,240,PE,0,0,0,99.9,94.15,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,50,CE,0,0,0,48.65,44.45,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,55,CE,0,0,0,43.8,39.45,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,60,CE,0,0,0,39,34.5,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,65,CE,0,0,0,34.3,29.5,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,70,CE,0,0,0,29.75,24.5,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,75,CE,0,0,0,25.4,19.5,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,80,CE,0,0,0,21.35,14.5,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,85,CE,0,0,0,13.2,9.55,0,0,6000,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,90,CE,4.7,4.85,4.2,4.85,4.85,13,24.55,42000,-14000,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,95,CE,1.1,1.8,1.1,1.7,1.7,98,189.39,134000,-18000,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,100,CE,0.4,0.45,0.3,0.45,0.45,7,14.05,206000,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,105,CE,0,0,0,0.05,0.1,0,0,28000,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,110,CE,0,0,0,0.15,0,0,0,14000,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,115,CE,0,0,0,4.15,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,120,CE,0,0,0,3.15,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,125,CE,0,0,0,2.35,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,130,CE,0,0,0,1.75,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,135,CE,0,0,0,1.3,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,140,CE,0,0,0,0.95,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,145,CE,0,0,0,0.7,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,150,CE,0,0,0,0.8,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,160,CE,0,0,0,0.45,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,50,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,55,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,60,PE,0,0,0,0.1,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,65,PE,0,0,0,0.25,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,70,PE,0,0,0,0.55,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,75,PE,0,0,0,1.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,80,PE,0,0,0,0.9,0,0,0,4000,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,85,PE,0.1,0.1,0.1,0.1,0.1,1,1.7,36000,-2000,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,90,PE,0.65,0.75,0.35,0.45,0.45,17,30.78,92000,-8000,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,95,PE,2.55,3.1,2.2,2.2,2.2,6,11.71,38000,-4000,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,100,PE,0,0,0,6.95,5.9,0,0,18000,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,105,PE,0,0,0,9.45,10.55,0,0,8000,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,110,PE,0,0,0,15.2,15.5,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,115,PE,0,0,0,18.75,20.45,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,120,PE,0,0,0,22.6,25.45,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,125,PE,0,0,0,26.65,30.45,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,130,PE,0,0,0,30.9,35.45,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,135,PE,0,0,0,35.3,40.45,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,140,PE,0,0,0,39.85,45.4,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,145,PE,0,0,0,44.45,50.4,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,150,PE,0,0,0,45.9,55.4,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,28-Jun-2012,160,PE,0,0,0,55.25,65.4,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,50,CE,0,0,0,53.45,44.85,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,60,CE,0,0,0,43.7,34.9,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,65,CE,0,0,0,35.7,29.95,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,70,CE,0,0,0,34.15,25.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,75,CE,0,0,0,26.25,20.15,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,80,CE,0,0,0,25.2,15.45,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,85,CE,0,0,0,17.7,11.2,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,90,CE,0,0,0,5.95,7.55,0,0,2000,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,95,CE,3.75,3.75,3.75,3.75,3.75,1,1.97,8000,2000,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,100,CE,0,0,0,1.5,2.75,0,0,28000,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,105,CE,0,0,0,1.15,1.5,0,0,2000,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,110,CE,0,0,0,6.85,0.75,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,115,CE,0,0,0,3.05,0.35,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,120,CE,0,0,0,3.95,0.15,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,125,CE,0,0,0,1.45,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,130,CE,0,0,0,2.2,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,140,CE,0,0,0,1.15,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,150,CE,0,0,0,0.6,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,160,CE,0,0,0,0.3,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,50,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,60,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,65,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,70,PE,0,0,0,0.25,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,75,PE,0,0,0,0.4,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,80,PE,0,0,0,1.05,0.4,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,85,PE,0,0,0,1.65,1.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,90,PE,0,0,0,3.25,2.4,0,0,4000,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,95,PE,0,0,0,6.75,4.55,0,0,4000,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,100,PE,0,0,0,8.15,7.5,0,0,4000,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,105,PE,0,0,0,9.6,11.2,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,110,PE,0,0,0,12,15.4,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,115,PE,0,0,0,16.4,19.95,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,120,PE,0,0,0,18.9,24.75,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,125,PE,0,0,0,24.6,29.6,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,130,PE,0,0,0,26.85,34.5,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,140,PE,0,0,0,35.6,44.4,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,150,PE,0,0,0,44.8,54.3,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,26-Jul-2012,160,PE,0,0,0,54.3,64.2,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,50,CE,0,0,0,44.75,45.3,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,55,CE,0,0,0,39.9,40.35,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,60,CE,0,0,0,35.1,35.45,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,65,CE,0,0,0,30.4,30.6,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,70,CE,0,0,0,25.95,25.85,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,75,CE,0,0,0,21.75,21.25,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,80,CE,0,0,0,17.9,16.95,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,85,CE,0,0,0,14.45,13.1,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,90,CE,0,0,0,11.45,9.8,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,95,CE,0,0,0,8.95,7.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,100,CE,0,0,0,6.9,4.95,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,105,CE,0,0,0,5.2,3.35,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,110,CE,0,0,0,3.9,2.2,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,115,CE,0,0,0,2.9,1.4,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,120,CE,0,0,0,2.1,0.9,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,125,CE,0,0,0,1.55,0.55,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,130,CE,0,0,0,1.1,0.35,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,135,CE,0,0,0,0.8,0.2,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,140,CE,0,0,0,0.55,0.15,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,145,CE,0,0,0,0.4,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,50,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,55,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,60,PE,0,0,0,0.15,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,65,PE,0,0,0,0.35,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,70,PE,0,0,0,0.75,0.2,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,75,PE,0,0,0,1.4,0.5,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,80,PE,0,0,0,2.45,1.15,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,85,PE,0,0,0,3.9,2.2,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,90,PE,0,0,0,5.8,3.8,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,95,PE,0,0,0,8.15,6,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,100,PE,0,0,0,10.95,8.8,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,105,PE,0,0,0,14.2,12.1,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,110,PE,0,0,0,17.75,15.85,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,115,PE,0,0,0,21.6,20,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,120,PE,0,0,0,25.7,24.35,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,125,PE,0,0,0,30,28.95,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,130,PE,0,0,0,34.45,33.65,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,135,PE,0,0,0,39.05,38.4,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,140,PE,0,0,0,43.7,43.25,0,0,0,0,21-JUN-2012,
OPTSTK,TATAPOWER,30-Aug-2012,145,PE,0,0,0,48.4,48.1,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,280,CE,0,0,0,181.8,150.65,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,300,CE,0,0,0,160,130.7,0,0,500,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,320,CE,0,0,0,73.4,110.75,0,0,1000,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,340,CE,0,0,0,65.25,90.8,0,0,2000,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,360,CE,0,0,0,60.85,70.8,0,0,11000,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,380,CE,45.7,45.7,45.7,45.7,45.7,1,2.12,88500,-500,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,400,CE,26.65,30.85,23.5,29.5,29.5,75,159.78,297500,-17500,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,420,CE,10.4,14.5,8.45,13.3,13.3,1307,2816.07,485500,-69500,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,440,CE,2.4,3.45,1.65,3.15,3.15,1441,3187.89,860000,1500,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,460,CE,0.45,0.45,0.2,0.35,0.35,151,347.55,492500,-1000,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,480,CE,0.15,0.2,0.15,0.2,0.2,3,7.2,103500,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,500,CE,0.2,0.2,0.2,0.2,0.2,1,2.5,75500,-500,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,520,CE,0,0,0,0.1,0,0,0,6000,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,540,CE,0,0,0,23.4,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,560,CE,0,0,0,19.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,580,CE,0,0,0,15.4,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,600,CE,0,0,0,0.85,0,0,0,500,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,280,PE,0,0,0,1,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,300,PE,0,0,0,0.05,0,0,0,11000,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,320,PE,0.1,0.1,0.1,0.1,0.1,1,1.6,45000,-500,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,340,PE,0.05,0.1,0.05,0.1,0.1,2,3.4,119500,-1000,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,360,PE,0.1,0.15,0.05,0.05,0.05,21,37.8,156000,-10500,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,380,PE,0.3,0.4,0.15,0.2,0.2,161,306.15,366500,-1000,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,400,PE,1.5,1.7,0.6,0.7,0.7,554,1111.17,619000,-24000,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,420,PE,5.3,6.45,2.6,3,3,1244,2642.31,399500,28500,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,440,PE,17.5,19.6,11.2,12,12,85,193.28,62000,5000,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,460,PE,37.15,38,30,30,30,12,29.76,15500,-500,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,480,PE,55,55,55,55,55,1,2.67,3000,-500,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,500,PE,0,0,0,67.9,68.95,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,520,PE,0,0,0,81.15,88.95,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,540,PE,0,0,0,95.4,108.9,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,560,PE,0,0,0,110.5,128.85,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,580,PE,0,0,0,178,148.85,0,0,10000,0,21-JUN-2012,
OPTSTK,TATASTEEL,28-Jun-2012,600,PE,0,0,0,142.8,168.8,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,280,CE,0,0,0,193.5,152.7,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,300,CE,0,0,0,174.05,132.9,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,320,CE,0,0,0,154.85,113.1,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,340,CE,0,0,0,135.95,93.3,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,360,CE,0,0,0,50,73.65,0,0,500,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,380,CE,0,0,0,34.95,54.7,0,0,3500,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,400,CE,24,28.7,22.9,26.8,26.8,13,27.64,32000,-2500,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,420,CE,13.05,17.5,12.3,15.95,15.95,328,711.53,164500,110000,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,440,CE,7.7,8.85,6.2,8.3,8.3,158,353.3,133500,-24000,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,460,CE,3.4,4.3,2.4,3.65,3.65,26,60.24,46500,5000,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,480,CE,1.8,1.85,1.6,1.85,1.85,7,16.86,12500,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,500,CE,0,0,0,1,1,0,0,500,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,520,CE,0,0,0,20,0.35,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,540,CE,0,0,0,14.9,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,560,CE,0,0,0,10.95,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,580,CE,0,0,0,7.9,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,600,CE,0,0,0,5.65,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,280,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,300,PE,0,0,0,0.2,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,320,PE,0,0,0,0.5,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,340,PE,1.7,1.7,1.7,1.7,1.7,6,10.25,6500,-3000,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,360,PE,2.85,2.85,2.3,2.3,2.3,35,63.47,22500,6500,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,380,PE,5.95,6.7,5,5.15,5.15,42,80.99,64000,8000,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,400,PE,12.1,13.2,9.55,9.95,9.95,71,145.99,141500,11500,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,420,PE,21.1,24,18.05,18.75,18.75,33,72.7,32000,3000,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,440,PE,36,36,35,36,36,3,7.13,4500,1000,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,460,PE,52,52.75,52,52.5,52.5,7,17.93,6000,3500,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,480,PE,0,0,0,70,48.1,0,0,500,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,500,PE,0,0,0,47.85,66.3,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,520,PE,0,0,0,60.9,85.45,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,540,PE,0,0,0,75.35,105.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,560,PE,0,0,0,90.9,124.8,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,580,PE,0,0,0,107.4,144.6,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,26-Jul-2012,600,PE,0,0,0,124.7,164.4,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,280,CE,0,0,0,130.65,155.25,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,300,CE,0,0,0,111.65,135.65,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,320,CE,0,0,0,93.3,116.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,340,CE,0,0,0,75.95,96.7,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,360,CE,0,0,0,60.2,77.95,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,380,CE,0,0,0,46.3,60.3,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,400,CE,0,0,0,34.6,44.55,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,420,CE,0,0,0,25.15,31.2,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,440,CE,0,0,0,17.75,20.7,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,460,CE,0,0,0,12.2,13,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,480,CE,0,0,0,5,7.75,0,0,500,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,500,CE,0,0,0,2.5,4.4,0,0,23500,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,520,CE,0,0,0,3.45,2.35,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,540,CE,0,0,0,2.2,1.2,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,560,CE,0,0,0,1.35,0.6,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,580,CE,0,0,0,0.85,0.3,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,600,CE,0,0,0,0.5,0.15,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,280,PE,0,0,0,0.25,0,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,300,PE,0,0,0,0.75,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,320,PE,0,0,0,1.9,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,TATASTEEL,30-Aug-2012,340,PE,0,0,0,4.15,0.4,0,0,0,0,21-JUN-2012,
