INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,BHEL,27-Sep-2012,220,CE,0,0,0,18.95,12.9,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,230,CE,0,0,0,14.3,8.95,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,240,CE,0,0,0,10.55,6.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,250,CE,2,2,1.5,1.5,1.5,3,7.55,3000,3000,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,260,CE,0,0,0,5.4,2.5,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,270,CE,0,0,0,3.8,1.55,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,280,CE,0,0,0,2.6,0.95,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,290,CE,0,0,0,1.75,0.55,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,300,CE,0,0,0,1.2,0.35,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,310,CE,0,0,0,0.8,0.2,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,150,PE,0,0,0,0.15,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,160,PE,0,0,0,0.35,0.25,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,170,PE,0,0,0,0.85,0.7,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,180,PE,0,0,0,1.75,1.55,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,190,PE,0,0,0,3.25,3.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,200,PE,0,0,0,5.5,5.65,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,210,PE,0,0,0,8.65,9.25,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,220,PE,0,0,0,12.8,14.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,230,PE,0,0,0,17.9,19.95,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,240,PE,0,0,0,23.9,26.9,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,250,PE,0,0,0,30.75,34.65,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,260,PE,0,0,0,38.35,43.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,270,PE,0,0,0,46.45,51.95,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,280,PE,0,0,0,55.05,61.2,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,290,PE,0,0,0,63.95,70.7,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,300,PE,0,0,0,73.15,80.3,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,27-Sep-2012,310,PE,0,0,0,82.5,90.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,150,CE,0,0,0,65.65,69.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,160,CE,0,0,0,56.25,59.75,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,170,CE,0,0,0,47.25,50.75,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,180,CE,0,0,0,38.85,42.25,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,190,CE,0,0,0,31.2,34.45,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,200,CE,0,0,0,24.45,27.55,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,210,CE,0,0,0,18.75,21.55,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,220,CE,0,0,0,14,16.5,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,230,CE,0,0,0,10.25,12.4,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,240,CE,0,0,0,7.35,9.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,250,CE,0,0,0,5.15,6.65,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,260,CE,0,0,0,3.55,4.75,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,270,CE,0,0,0,2.4,3.3,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,280,CE,0,0,0,1.6,2.3,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,290,CE,0,0,0,1.05,1.6,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,300,CE,0,0,0,0.7,1.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,310,CE,0,0,0,0.45,0.7,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,150,PE,0,0,0,0.3,0.3,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,160,PE,0,0,0,0.65,0.7,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,170,PE,0,0,0,1.45,1.45,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,180,PE,0,0,0,2.8,2.75,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,190,PE,0,0,0,4.95,4.75,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,200,PE,0,0,0,8,7.6,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,210,PE,0,0,0,12.05,11.35,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,220,PE,0,0,0,17.1,16.1,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,230,PE,0,0,0,23.1,21.8,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,240,PE,0,0,0,29.95,28.3,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,250,PE,0,0,0,37.55,35.6,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,260,PE,0,0,0,45.7,43.5,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,270,PE,0,0,0,54.35,51.85,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,280,PE,0,0,0,63.3,60.6,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,290,PE,0,0,0,72.55,69.7,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,300,PE,0,0,0,81.95,78.95,0,0,0,0,31-JUL-2012,
OPTSTK,BHEL,25-Oct-2012,310,PE,0,0,0,91.45,88.4,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,240,CE,0,0,0,206.05,235.65,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,260,CE,0,0,0,186.55,215.8,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,280,CE,0,0,0,167,195.95,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,300,CE,0,0,0,147.5,176.1,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,320,CE,0,0,0,128,156.25,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,340,CE,0,0,0,108.65,136.4,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,360,CE,0,0,0,89.65,116.55,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,380,CE,0,0,0,71.4,96.7,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,400,CE,0,0,0,54.55,76.85,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,420,CE,0,0,0,39.75,57,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,440,CE,0,0,0,27.55,37.2,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,460,CE,0,0,0,16,18.7,0,0,1000,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,480,CE,0,0,0,11.3,5.8,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,500,CE,0,0,0,6.7,0.9,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,520,CE,0,0,0,3.8,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,540,CE,0,0,0,2.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,560,CE,0,0,0,1.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,580,CE,0,0,0,0.55,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,240,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,260,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,280,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,300,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,320,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,340,PE,0,0,0,0.2,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,360,PE,0,0,0,0.7,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,380,PE,0,0,0,2,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,400,PE,0,0,0,4.65,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,420,PE,0,0,0,9.35,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,440,PE,0,0,0,16.7,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,460,PE,0,0,0,26.75,1.45,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,480,PE,0,0,0,39.45,8.4,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,500,PE,0,0,0,54.4,23.4,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,520,PE,0,0,0,71,42.4,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,540,PE,0,0,0,88.8,62.2,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,560,PE,0,0,0,107.3,82.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,30-Aug-2012,580,PE,0,0,0,126.3,101.9,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,260,CE,0,0,0,205.65,217.7,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,280,CE,0,0,0,186.15,198,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,300,CE,0,0,0,166.6,178.3,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,320,CE,0,0,0,147.05,158.6,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,340,CE,0,0,0,127.55,138.9,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,360,CE,0,0,0,108,119.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,380,CE,0,0,0,88.6,99.45,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,400,CE,0,0,0,69.6,79.75,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,420,CE,0,0,0,51.65,60.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,440,CE,0,0,0,35.7,40.75,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,460,CE,0,0,0,22.7,23.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,480,CE,0,0,0,13.2,10.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,500,CE,0,0,0,7,3.25,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,520,CE,0,0,0,3.4,0.75,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,540,CE,0,0,0,1.5,0.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,560,CE,0,0,0,0.6,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,580,CE,0,0,0,0.25,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,260,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,280,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,300,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,320,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,340,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,360,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,380,PE,0,0,0,0.2,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,400,PE,0,0,0,0.7,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,420,PE,0,0,0,2.3,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,440,PE,0,0,0,5.85,0.4,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,460,PE,0,0,0,12.4,2.55,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,480,PE,0,0,0,22.45,9.3,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,500,PE,0,0,0,35.8,22.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,520,PE,0,0,0,51.7,39.25,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,540,PE,0,0,0,69.35,58.35,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,560,PE,0,0,0,88,77.95,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,27-Sep-2012,580,PE,0,0,0,107.15,97.65,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,260,CE,0,0,0,213.35,219.5,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,280,CE,0,0,0,193.85,199.95,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,300,CE,0,0,0,174.3,180.4,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,320,CE,0,0,0,154.75,160.8,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,340,CE,0,0,0,135.2,141.25,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,360,CE,0,0,0,115.65,121.65,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,380,CE,0,0,0,96.1,102.1,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,400,CE,0,0,0,76.6,82.55,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,420,CE,0,0,0,57.3,63.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,440,CE,0,0,0,39.05,44.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,460,CE,0,0,0,23.35,27.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,480,CE,0,0,0,11.85,14,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,500,CE,0,0,0,5,5.9,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,520,CE,0,0,0,1.75,2,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,540,CE,0,0,0,0.5,0.55,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,560,CE,0,0,0,0.15,0.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,580,CE,0,0,0,0.05,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,260,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,280,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,300,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,320,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,340,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,360,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,380,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,400,PE,0,0,0,0.05,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,420,PE,0,0,0,0.35,0.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,440,PE,0,0,0,1.6,0.8,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,460,PE,0,0,0,5.45,3.35,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,480,PE,0,0,0,13.5,9.8,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,500,PE,0,0,0,26.2,21.2,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,520,PE,0,0,0,42.5,36.9,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,540,PE,0,0,0,60.8,55,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,560,PE,0,0,0,79.95,74.15,0,0,0,0,31-JUL-2012,
OPTSTK,BHUSANSTL,25-Oct-2012,580,PE,0,0,0,99.45,93.65,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,160,CE,0,0,0,64.5,82.1,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,170,CE,0,0,0,54.9,72.15,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,180,CE,0,0,0,45.55,62.25,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,190,CE,0,0,0,36.65,52.35,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,200,CE,0,0,0,28.55,42.55,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,210,CE,0,0,0,21.4,33.15,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,220,CE,0,0,0,15.45,24.4,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,230,CE,0,0,0,10.7,16.85,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,240,CE,6.05,6.05,6.05,6.05,6.05,1,2.46,2000,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,250,CE,0,0,0,5,6.4,0,0,1000,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,260,CE,0,0,0,2.1,3.5,0,0,2000,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,270,CE,0,0,0,1.7,1.8,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,280,CE,0,0,0,1,0.85,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,290,CE,0,0,0,0.55,0.4,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,300,CE,0,0,0,0.3,0.15,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,310,CE,0,0,0,0.2,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,320,CE,0,0,0,0.1,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,340,CE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,360,CE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,160,PE,0,0,0,0.1,0,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,170,PE,0,0,0,0.25,0,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,180,PE,0,0,0,0.65,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,190,PE,0,0,0,1.55,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,200,PE,0,0,0,3.15,0.2,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,210,PE,0,0,0,5.8,0.7,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,220,PE,0,0,0,0.1,1.9,0,0,1000,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,230,PE,0,0,0,14.6,4.25,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,240,PE,6,6,6,6,6,1,2.46,2000,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,250,PE,0,0,0,28.05,13.7,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,260,PE,0,0,0,21,20.75,0,0,1000,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,270,PE,0,0,0,44.65,28.9,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,280,PE,0,0,0,53.7,37.9,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,290,PE,0,0,0,63.05,47.35,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,300,PE,0,0,0,72.55,57.1,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,310,PE,0,0,0,82.15,66.9,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,320,PE,0,0,0,91.85,76.8,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,340,PE,0,0,0,97.1,96.65,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,30-Aug-2012,360,PE,0,0,0,104.65,116.5,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,160,CE,0,0,0,77.85,83.25,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,170,CE,0,0,0,68.15,73.45,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,180,CE,0,0,0,58.6,63.65,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,190,CE,0,0,0,49.3,54.05,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,200,CE,0,0,0,40.45,44.75,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,210,CE,0,0,0,32.25,36,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,220,CE,0,0,0,25,28.05,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,230,CE,0,0,0,18.75,21.1,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,240,CE,0,0,0,13.6,15.35,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,250,CE,0,0,0,9.6,10.75,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,260,CE,0,0,0,6.55,7.25,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,270,CE,0,0,0,4.35,4.75,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,280,CE,0,0,0,2.8,3,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,290,CE,0,0,0,1.8,1.85,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,300,CE,0,0,0,1.1,1.1,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,310,CE,0,0,0,0.65,0.65,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,320,CE,0,0,0,0.4,0.35,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,340,CE,0,0,0,0.15,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,360,CE,0,0,0,0.05,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,160,PE,0,0,0,0.05,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,170,PE,0,0,0,0.1,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,180,PE,0,0,0,0.3,0.15,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,190,PE,0,0,0,0.8,0.4,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,200,PE,0,0,0,1.7,0.95,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,210,PE,0,0,0,3.3,2.05,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,220,PE,0,0,0,5.75,3.95,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,230,PE,0,0,0,9.3,6.85,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,240,PE,0,0,0,13.95,10.95,0,0,0,0,31-JUL-2012,
OPTSTK,BIOCON,27-Sep-2012,250,PE,0,0,0,19.7,16.2,0,0,0,0,31-JUL-2012,
